H	T	d	Uc	L
1.00	7.00	40.00	1.50	95.6153
3.00	7.00	40.00	1.50	96.2567
5.00	7.00	40.00	1.50	97.5068
7.00	7.00	40.00	1.50	99.3083
1.00	8.00	40.00	1.50	119.7950
3.00	8.00	40.00	1.50	120.3129
5.00	8.00	40.00	1.50	121.3334
7.00	8.00	40.00	1.50	122.8284
9.00	8.00	40.00	1.50	124.7897
1.00	9.00	40.00	1.50	144.6357
3.00	9.00	40.00	1.50	145.0765
5.00	9.00	40.00	1.50	145.9511
7.00	9.00	40.00	1.50	147.2459
9.00	9.00	40.00	1.50	148.9429
1.00	10.00	40.00	1.50	169.5109
3.00	10.00	40.00	1.50	169.9102
5.00	10.00	40.00	1.50	170.7055
7.00	10.00	40.00	1.50	171.8908
9.00	10.00	40.00	1.50	173.4576
11.00	10.00	40.00	1.50	175.3950
1.00	11.00	40.00	1.50	194.1360
3.00	11.00	40.00	1.50	194.5200
5.00	11.00	40.00	1.50	195.2867
7.00	11.00	40.00	1.50	196.4336
9.00	11.00	40.00	1.50	197.9568
11.00	11.00	40.00	1.50	199.8686
1.00	12.00	40.00	1.50	218.4229
3.00	12.00	40.00	1.50	218.8116
5.00	12.00	40.00	1.50	219.5885
7.00	12.00	40.00	1.50	220.7524
9.00	12.00	40.00	1.50	222.3011
11.00	12.00	40.00	1.50	224.2308
13.00	12.00	40.00	1.50	226.5354
1.00	13.00	40.00	1.50	242.3705
3.00	13.00	40.00	1.50	242.7801
5.00	13.00	40.00	1.50	243.5986
7.00	13.00	40.00	1.50	244.8245
9.00	13.00	40.00	1.50	246.4550
11.00	13.00	40.00	1.50	248.4854
13.00	13.00	40.00	1.50	250.9079
1.00	14.00	40.00	1.50	266.0101
3.00	14.00	40.00	1.50	266.4544
5.00	14.00	40.00	1.50	267.3413
7.00	14.00	40.00	1.50	268.6675
9.00	14.00	40.00	1.50	270.4275
11.00	14.00	40.00	1.50	272.6128
13.00	14.00	40.00	1.50	275.2116
1.00	15.00	40.00	1.50	289.3807
3.00	15.00	40.00	1.50	289.8721
5.00	15.00	40.00	1.50	290.8517
7.00	15.00	40.00	1.50	292.3122
9.00	15.00	40.00	1.50	294.2433
11.00	15.00	40.00	1.50	296.6304
13.00	15.00	40.00	1.50	299.4544
1.00	16.00	40.00	1.50	312.5200
3.00	16.00	40.00	1.50	313.0706
5.00	16.00	40.00	1.50	314.1653
7.00	16.00	40.00	1.50	315.7916
9.00	16.00	40.00	1.50	317.9311
11.00	16.00	40.00	1.50	320.5604
13.00	16.00	40.00	1.50	323.6509
1.00	17.00	40.00	1.50	335.4618
3.00	17.00	40.00	1.50	336.0831
5.00	17.00	40.00	1.50	337.3148
7.00	17.00	40.00	1.50	339.1360
9.00	17.00	40.00	1.50	341.5179
11.00	17.00	40.00	1.50	344.4248
13.00	17.00	40.00	1.50	347.8163
1.00	18.00	40.00	1.50	358.2346
3.00	18.00	40.00	1.50	358.9382
5.00	18.00	40.00	1.50	360.3280
7.00	18.00	40.00	1.50	362.3721
9.00	18.00	40.00	1.50	365.0271
11.00	18.00	40.00	1.50	368.2425
13.00	18.00	40.00	1.50	371.9636
1.00	19.00	40.00	1.50	380.8627
3.00	19.00	40.00	1.50	381.6601
5.00	19.00	40.00	1.50	383.2290
7.00	19.00	40.00	1.50	385.5223
9.00	19.00	40.00	1.50	388.4786
11.00	19.00	40.00	1.50	392.0291
13.00	19.00	40.00	1.50	396.1033
1.00	20.00	40.00	1.50	403.3660
3.00	20.00	40.00	1.50	404.2691
5.00	20.00	40.00	1.50	406.0378
7.00	20.00	40.00	1.50	408.6055
9.00	20.00	40.00	1.50	411.8883
11.00	20.00	40.00	1.50	415.7967
13.00	20.00	40.00	1.50	420.2428
1.00	3.00	45.00	1.50	22.4223
1.00	4.00	45.00	1.50	20.2277
3.00	5.00	45.00	1.50	54.1777
1.00	6.00	45.00	1.50	73.1347
3.00	6.00	45.00	1.50	73.9596
5.00	6.00	45.00	1.50	75.6027
1.00	7.00	45.00	1.50	95.9900
3.00	7.00	45.00	1.50	96.6338
5.00	7.00	45.00	1.50	97.8877
7.00	7.00	45.00	1.50	99.7474
1.00	8.00	45.00	1.50	120.9239
3.00	8.00	45.00	1.50	121.4398
5.00	8.00	45.00	1.50	122.4551
7.00	8.00	45.00	1.50	123.9401
9.00	8.00	45.00	1.50	125.8558
1.00	9.00	45.00	1.50	146.9633
3.00	9.00	45.00	1.50	147.3934
5.00	9.00	45.00	1.50	148.2456
7.00	9.00	45.00	1.50	149.5049
9.00	9.00	45.00	1.50	151.1509
11.00	9.00	45.00	1.50	153.4493
1.00	10.00	45.00	1.50	173.3243
3.00	10.00	45.00	1.50	173.7021
5.00	10.00	45.00	1.50	174.4539
7.00	10.00	45.00	1.50	175.5724
9.00	10.00	45.00	1.50	177.0473
11.00	10.00	45.00	1.50	178.8660
1.00	11.00	45.00	1.50	199.5679
3.00	11.00	45.00	1.50	199.9188
5.00	11.00	45.00	1.50	200.6190
7.00	11.00	45.00	1.50	201.6649
9.00	11.00	45.00	1.50	203.0518
11.00	11.00	45.00	1.50	204.7734
13.00	11.00	45.00	1.50	207.2092
1.00	12.00	45.00	1.50	225.5112
3.00	12.00	45.00	1.50	225.8544
5.00	12.00	45.00	1.50	226.5400
7.00	12.00	45.00	1.50	227.5667
9.00	12.00	45.00	1.50	228.9320
11.00	12.00	45.00	1.50	230.6330
13.00	12.00	45.00	1.50	232.6656
1.00	13.00	45.00	1.50	251.1064
3.00	13.00	45.00	1.50	251.4568
5.00	13.00	45.00	1.50	252.1571
7.00	13.00	45.00	1.50	253.2066
9.00	13.00	45.00	1.50	254.6039
11.00	13.00	45.00	1.50	256.3466
13.00	13.00	45.00	1.50	258.4309
1.00	14.00	45.00	1.50	276.3648
3.00	14.00	45.00	1.50	276.7346
5.00	14.00	45.00	1.50	277.4738
7.00	14.00	45.00	1.50	278.5811
9.00	14.00	45.00	1.50	280.0545
11.00	14.00	45.00	1.50	281.8908
13.00	14.00	45.00	1.50	284.0850
1.00	15.00	45.00	1.50	301.3189
3.00	15.00	45.00	1.50	301.7190
5.00	15.00	45.00	1.50	302.5180
7.00	15.00	45.00	1.50	303.7134
9.00	15.00	45.00	1.50	305.3011
11.00	15.00	45.00	1.50	307.2754
13.00	15.00	45.00	1.50	309.6282
1.00	16.00	45.00	1.50	326.0063
3.00	16.00	45.00	1.50	326.4465
5.00	16.00	45.00	1.50	327.3245
7.00	16.00	45.00	1.50	328.6352
9.00	16.00	45.00	1.50	330.3713
11.00	16.00	45.00	1.50	332.5225
13.00	16.00	45.00	1.50	335.0757
1.00	17.00	45.00	1.50	350.4627
3.00	17.00	45.00	1.50	350.9524
5.00	17.00	45.00	1.50	351.9275
7.00	17.00	45.00	1.50	353.3791
9.00	17.00	45.00	1.50	355.2945
11.00	17.00	45.00	1.50	357.6572
13.00	17.00	45.00	1.50	360.4471
1.00	18.00	45.00	1.50	374.7198
3.00	18.00	45.00	1.50	375.2683
5.00	18.00	45.00	1.50	376.3579
7.00	18.00	45.00	1.50	377.9745
9.00	18.00	45.00	1.50	380.0979
11.00	18.00	45.00	1.50	382.7033
13.00	18.00	45.00	1.50	385.7615
1.00	19.00	45.00	1.50	398.8051
3.00	19.00	45.00	1.50	399.4215
5.00	19.00	45.00	1.50	400.6428
7.00	19.00	45.00	1.50	402.4475
9.00	19.00	45.00	1.50	404.8058
11.00	19.00	45.00	1.50	407.6817
13.00	19.00	45.00	1.50	411.0356
1.00	20.00	45.00	1.50	422.7418
3.00	20.00	45.00	1.50	423.4353
5.00	20.00	45.00	1.50	424.8053
7.00	20.00	45.00	1.50	426.8205
9.00	20.00	45.00	1.50	429.4385
11.00	20.00	45.00	1.50	432.6102
13.00	20.00	45.00	1.50	436.2831
1.00	3.00	50.00	1.50	22.4223
1.00	4.00	50.00	1.50	20.2591
3.00	5.00	50.00	1.50	54.1792
1.00	6.00	50.00	1.50	73.1634
3.00	6.00	50.00	1.50	73.9894
5.00	6.00	50.00	1.50	75.5852
1.00	7.00	50.00	1.50	96.1910
3.00	7.00	50.00	1.50	96.8371
5.00	7.00	50.00	1.50	98.0950
7.00	7.00	50.00	1.50	99.9851
1.00	8.00	50.00	1.50	121.6385
3.00	8.00	50.00	1.50	122.1550
5.00	8.00	50.00	1.50	123.1711
7.00	8.00	50.00	1.50	124.6552
9.00	8.00	50.00	1.50	126.5664
1.00	9.00	50.00	1.50	148.6194
3.00	9.00	50.00	1.50	149.0450
5.00	9.00	50.00	1.50	149.8875
7.00	9.00	50.00	1.50	151.1307
9.00	9.00	50.00	1.50	152.7526
11.00	9.00	50.00	1.50	154.7745
1.00	10.00	50.00	1.50	176.2612
3.00	10.00	50.00	1.50	176.6270
5.00	10.00	50.00	1.50	177.3542
7.00	10.00	50.00	1.50	178.4347
9.00	10.00	50.00	1.50	179.8567
11.00	10.00	50.00	1.50	181.6604
13.00	10.00	50.00	1.50	183.9835
1.00	11.00	50.00	1.50	203.9781
3.00	11.00	50.00	1.50	204.3086
5.00	11.00	50.00	1.50	204.9674
7.00	11.00	50.00	1.50	205.9505
9.00	11.00	50.00	1.50	207.2519
11.00	11.00	50.00	1.50	208.8643
13.00	11.00	50.00	1.50	210.7792
1.00	12.00	50.00	1.50	231.4752
3.00	12.00	50.00	1.50	231.7889
5.00	12.00	50.00	1.50	232.4153
7.00	12.00	50.00	1.50	233.3526
9.00	12.00	50.00	1.50	234.5978
11.00	12.00	50.00	1.50	236.1472
13.00	12.00	50.00	1.50	238.0140
1.00	13.00	50.00	1.50	258.6407
3.00	13.00	50.00	1.50	258.9518
5.00	13.00	50.00	1.50	259.5738
7.00	13.00	50.00	1.50	260.5056
9.00	13.00	50.00	1.50	261.7460
11.00	13.00	50.00	1.50	263.2929
13.00	13.00	50.00	1.50	265.1436
1.00	14.00	50.00	1.50	285.4544
3.00	14.00	50.00	1.50	285.7745
5.00	14.00	50.00	1.50	286.4144
7.00	14.00	50.00	1.50	287.3735
9.00	14.00	50.00	1.50	288.6509
11.00	14.00	50.00	1.50	290.2449
13.00	14.00	50.00	1.50	292.1529
1.00	15.00	50.00	1.50	311.9359
3.00	15.00	50.00	1.50	312.2746
5.00	15.00	50.00	1.50	312.9514
7.00	15.00	50.00	1.50	313.9655
9.00	15.00	50.00	1.50	315.3152
11.00	15.00	50.00	1.50	316.9981
13.00	15.00	50.00	1.50	319.0107
1.00	16.00	50.00	1.50	338.1187
3.00	16.00	50.00	1.50	338.4845
5.00	16.00	50.00	1.50	339.2150
7.00	16.00	50.00	1.50	340.3084
9.00	16.00	50.00	1.50	341.7614
11.00	16.00	50.00	1.50	343.5698
13.00	16.00	50.00	1.50	345.7274
1.00	17.00	50.00	1.50	364.0386
3.00	17.00	50.00	1.50	364.4394
5.00	17.00	50.00	1.50	365.2392
7.00	17.00	50.00	1.50	366.4341
9.00	17.00	50.00	1.50	368.0186
11.00	17.00	50.00	1.50	369.9849
13.00	17.00	50.00	1.50	372.3233
1.00	18.00	50.00	1.50	389.7294
3.00	18.00	50.00	1.50	390.1729
5.00	18.00	50.00	1.50	391.0567
7.00	18.00	50.00	1.50	392.3741
9.00	18.00	50.00	1.50	394.1159
11.00	18.00	50.00	1.50	396.2697
13.00	18.00	50.00	1.50	398.8205
1.00	19.00	50.00	1.50	415.2212
3.00	19.00	50.00	1.50	415.7149
5.00	19.00	50.00	1.50	416.6969
7.00	19.00	50.00	1.50	418.1569
9.00	19.00	50.00	1.50	420.0804
11.00	19.00	50.00	1.50	422.4488
13.00	19.00	50.00	1.50	425.2403
1.00	20.00	50.00	1.50	440.5400
3.00	20.00	50.00	1.50	441.0912
5.00	20.00	50.00	1.50	442.1856
7.00	20.00	50.00	1.50	443.8077
9.00	20.00	50.00	1.50	445.9360
11.00	20.00	50.00	1.50	448.5438
13.00	20.00	50.00	1.50	451.6012
1.00	3.00	5.00	2.00	23.0798
1.00	4.00	5.00	2.00	23.0307
1.00	6.00	5.00	2.00	52.4352
3.00	6.00	5.00	2.00	56.6336
1.00	7.00	5.00	2.00	49.4266
1.00	8.00	5.00	2.00	48.8570
3.00	9.00	5.00	2.00	88.7057
1.00	10.00	5.00	2.00	91.0012
3.00	10.00	5.00	2.00	99.4263
1.00	11.00	5.00	2.00	89.1145
3.00	11.00	5.00	2.00	96.0092
1.00	12.00	5.00	2.00	85.6341
1.00	13.00	5.00	2.00	83.9442
1.00	14.00	5.00	2.00	84.6609
1.00	15.00	5.00	2.00	88.2197
1.00	16.00	5.00	2.00	108.0692
1.00	17.00	5.00	2.00	117.6339
3.00	18.00	5.00	2.00	185.3236
1.00	19.00	5.00	2.00	177.9399
3.00	19.00	5.00	2.00	180.5584
1.00	3.00	10.00	2.00	24.6490
1.00	4.00	10.00	2.00	23.0344
3.00	5.00	10.00	2.00	52.3975
1.00	6.00	10.00	2.00	64.2626
3.00	6.00	10.00	2.00	65.7193
1.00	8.00	10.00	2.00	89.9014
3.00	8.00	10.00	2.00	92.1913
5.00	8.00	10.00	2.00	96.1246
1.00	9.00	10.00	2.00	73.9471
3.00	9.00	10.00	2.00	79.1871
1.00	10.00	10.00	2.00	86.7205
3.00	10.00	10.00	2.00	91.4557
1.00	11.00	10.00	2.00	99.8766
3.00	11.00	10.00	2.00	104.2159
1.00	12.00	10.00	2.00	113.2234
3.00	12.00	10.00	2.00	117.2857
5.00	12.00	10.00	2.00	124.4384
1.00	13.00	10.00	2.00	126.6288
3.00	13.00	10.00	2.00	130.5263
5.00	13.00	10.00	2.00	137.8304
1.00	14.00	10.00	2.00	140.0132
3.00	14.00	10.00	2.00	143.8466
5.00	14.00	10.00	2.00	151.2154
1.00	15.00	10.00	2.00	153.3344
3.00	15.00	10.00	2.00	157.1924
5.00	15.00	10.00	2.00	164.6907
1.00	16.00	10.00	2.00	166.5732
3.00	16.00	10.00	2.00	170.5342
5.00	16.00	10.00	2.00	178.2498
1.00	17.00	10.00	2.00	179.7238
3.00	17.00	10.00	2.00	183.8578
5.00	17.00	10.00	2.00	191.8762
1.00	18.00	10.00	2.00	192.7878
3.00	18.00	10.00	2.00	197.1580
5.00	18.00	10.00	2.00	205.5564
1.00	19.00	10.00	2.00	205.7704
3.00	19.00	10.00	2.00	210.4347
5.00	19.00	10.00	2.00	219.2807
1.00	20.00	10.00	2.00	218.6783
3.00	20.00	10.00	2.00	223.6904
5.00	20.00	10.00	2.00	233.0424
1.00	2.00	15.00	2.00	13.3953
1.00	4.00	15.00	2.00	39.1007
3.00	5.00	15.00	2.00	55.8818
1.00	6.00	15.00	2.00	70.9317
3.00	6.00	15.00	2.00	71.8297
1.00	7.00	15.00	2.00	86.7428
3.00	7.00	15.00	2.00	87.6855
5.00	7.00	15.00	2.00	89.5600
1.00	8.00	15.00	2.00	102.2706
3.00	8.00	15.00	2.00	103.3560
5.00	8.00	15.00	2.00	105.4875
1.00	9.00	15.00	2.00	117.5570
3.00	9.00	15.00	2.00	118.8670
5.00	9.00	15.00	2.00	121.3798
7.00	9.00	15.00	2.00	124.8976
1.00	10.00	15.00	2.00	132.6549
3.00	10.00	15.00	2.00	134.2636
5.00	10.00	15.00	2.00	137.2549
7.00	10.00	15.00	2.00	141.2948
1.00	11.00	15.00	2.00	147.6090
3.00	11.00	15.00	2.00	149.5851
5.00	11.00	15.00	2.00	153.1296
7.00	11.00	15.00	2.00	157.7409
1.00	12.00	15.00	2.00	162.4535
3.00	12.00	15.00	2.00	164.8609
5.00	12.00	15.00	2.00	169.0139
7.00	12.00	15.00	2.00	174.2251
9.00	12.00	15.00	2.00	179.8596
1.00	13.00	15.00	2.00	177.2143
3.00	13.00	15.00	2.00	180.1117
5.00	13.00	15.00	2.00	184.9119
7.00	13.00	15.00	2.00	190.7380
9.00	13.00	15.00	2.00	196.9009
1.00	14.00	15.00	2.00	191.9112
3.00	14.00	15.00	2.00	195.3510
5.00	14.00	15.00	2.00	200.8240
7.00	14.00	15.00	2.00	207.2722
9.00	14.00	15.00	2.00	213.9653
1.00	15.00	15.00	2.00	202.1373
3.00	15.00	15.00	2.00	199.9859
5.00	15.00	15.00	2.00	201.1061
7.00	16.00	15.00	2.00	240.3819
9.00	16.00	15.00	2.00	248.1431
1.00	17.00	15.00	2.00	235.7511
3.00	17.00	15.00	2.00	241.0677
5.00	17.00	15.00	2.00	248.6267
7.00	17.00	15.00	2.00	256.9499
5.00	18.00	15.00	2.00	220.8263
7.00	18.00	15.00	2.00	228.6098
1.00	19.00	15.00	2.00	264.8555
3.00	19.00	15.00	2.00	271.5675
5.00	19.00	15.00	2.00	280.5291
7.00	19.00	15.00	2.00	290.1011
5.00	20.00	15.00	2.00	252.7285
7.00	20.00	15.00	2.00	260.7624
9.00	20.00	15.00	2.00	270.1115
1.00	2.00	20.00	2.00	13.4017
1.00	4.00	20.00	2.00	39.4236
3.00	5.00	20.00	2.00	57.4085
1.00	6.00	20.00	2.00	74.6236
3.00	6.00	20.00	2.00	75.3847
5.00	6.00	20.00	2.00	76.8751
1.00	7.00	20.00	2.00	92.8937
3.00	7.00	20.00	2.00	93.5909
5.00	7.00	20.00	2.00	94.9764
1.00	8.00	20.00	2.00	110.9215
3.00	8.00	20.00	2.00	111.6343
5.00	8.00	20.00	2.00	113.0567
7.00	8.00	20.00	2.00	115.1767
1.00	9.00	20.00	2.00	128.6483
3.00	9.00	20.00	2.00	129.4369
5.00	9.00	20.00	2.00	131.0046
7.00	9.00	20.00	2.00	133.3266
1.00	10.00	20.00	2.00	146.1062
3.00	10.00	20.00	2.00	147.0210
5.00	10.00	20.00	2.00	148.8221
7.00	10.00	20.00	2.00	151.4520
9.00	10.00	20.00	2.00	154.8156
1.00	11.00	20.00	2.00	163.3433
3.00	11.00	20.00	2.00	164.4303
5.00	11.00	20.00	2.00	166.5404
7.00	11.00	20.00	2.00	169.5609
9.00	11.00	20.00	2.00	173.3422
1.00	12.00	20.00	2.00	180.4039
3.00	12.00	20.00	2.00	181.7071
5.00	12.00	20.00	2.00	184.1918
7.00	12.00	20.00	2.00	187.6670
9.00	12.00	20.00	2.00	191.9162
11.00	12.00	20.00	2.00	196.6760
1.00	13.00	20.00	2.00	197.3237
3.00	13.00	20.00	2.00	198.8859
5.00	13.00	20.00	2.00	201.8027
7.00	13.00	20.00	2.00	205.7808
9.00	13.00	20.00	2.00	210.5307
11.00	13.00	20.00	2.00	215.7432
1.00	14.00	20.00	2.00	214.1312
3.00	14.00	20.00	2.00	215.9941
5.00	14.00	20.00	2.00	219.3923
7.00	14.00	20.00	2.00	223.9080
9.00	14.00	20.00	2.00	229.1787
11.00	14.00	20.00	2.00	234.8662
1.00	15.00	20.00	2.00	230.8483
3.00	15.00	20.00	2.00	233.0529
5.00	15.00	20.00	2.00	236.9735
7.00	15.00	20.00	2.00	242.0506
9.00	15.00	20.00	2.00	247.8537
11.00	15.00	20.00	2.00	254.0177
1.00	16.00	20.00	2.00	247.4924
3.00	16.00	20.00	2.00	250.0780
5.00	16.00	20.00	2.00	254.5544
7.00	16.00	20.00	2.00	260.2084
9.00	16.00	20.00	2.00	266.5499
11.00	16.00	20.00	2.00	273.1939
1.00	17.00	20.00	2.00	264.0773
3.00	17.00	20.00	2.00	267.0812
5.00	17.00	20.00	2.00	272.1395
7.00	17.00	20.00	2.00	278.3796
9.00	17.00	20.00	2.00	285.2623
11.00	17.00	20.00	2.00	292.3885
1.00	18.00	20.00	2.00	280.6137
3.00	18.00	20.00	2.00	284.0711
5.00	18.00	20.00	2.00	289.7309
7.00	18.00	20.00	2.00	296.5622
9.00	18.00	20.00	2.00	303.9869
11.00	18.00	20.00	2.00	311.5967
1.00	19.00	20.00	2.00	297.1107
3.00	19.00	20.00	2.00	301.0539
5.00	19.00	20.00	2.00	307.3295
7.00	19.00	20.00	2.00	314.7538
9.00	19.00	20.00	2.00	322.7206
11.00	19.00	20.00	2.00	330.8152
1.00	20.00	20.00	2.00	313.5752
3.00	20.00	20.00	2.00	318.0338
5.00	20.00	20.00	2.00	324.9348
7.00	20.00	20.00	2.00	332.9526
9.00	20.00	20.00	2.00	341.4611
11.00	20.00	20.00	2.00	350.0416
1.00	2.00	25.00	2.00	13.3955
1.00	4.00	25.00	2.00	39.4929
3.00	5.00	25.00	2.00	58.0043
1.00	6.00	25.00	2.00	76.5780
3.00	6.00	25.00	2.00	77.3037
5.00	6.00	25.00	2.00	78.7141
1.00	7.00	25.00	2.00	96.8069
3.00	7.00	25.00	2.00	97.4191
5.00	7.00	25.00	2.00	98.6285
7.00	7.00	25.00	2.00	100.4212
1.00	8.00	25.00	2.00	117.0267
3.00	8.00	25.00	2.00	117.5966
5.00	8.00	25.00	2.00	118.7318
7.00	8.00	25.00	2.00	120.4225
1.00	9.00	25.00	2.00	136.9774
3.00	9.00	25.00	2.00	137.5566
5.00	9.00	25.00	2.00	138.7132
7.00	9.00	25.00	2.00	140.4427
9.00	9.00	25.00	2.00	142.7329
1.00	10.00	25.00	2.00	156.6167
3.00	10.00	25.00	2.00	157.2448
5.00	10.00	25.00	2.00	158.4975
7.00	10.00	25.00	2.00	160.3656
9.00	10.00	25.00	2.00	162.8311
1.00	11.00	25.00	2.00	175.9733
3.00	11.00	25.00	2.00	176.6841
5.00	11.00	25.00	2.00	178.0947
7.00	11.00	25.00	2.00	180.1828
9.00	11.00	25.00	2.00	182.9111
11.00	11.00	25.00	2.00	186.2206
1.00	12.00	25.00	2.00	195.0916
3.00	12.00	25.00	2.00	195.9157
5.00	12.00	25.00	2.00	197.5391
7.00	12.00	25.00	2.00	199.9152
9.00	12.00	25.00	2.00	202.9784
11.00	12.00	25.00	2.00	206.6413
1.00	13.00	25.00	2.00	214.0137
3.00	13.00	25.00	2.00	214.9805
5.00	13.00	25.00	2.00	216.8666
7.00	13.00	25.00	2.00	219.5889
9.00	13.00	25.00	2.00	223.0424
11.00	13.00	25.00	2.00	227.1063
13.00	13.00	25.00	2.00	231.6280
1.00	14.00	25.00	2.00	232.7753
3.00	14.00	25.00	2.00	233.9137
5.00	14.00	25.00	2.00	236.1087
7.00	14.00	25.00	2.00	239.2263
9.00	14.00	25.00	2.00	243.1128
11.00	14.00	25.00	2.00	247.6100
13.00	14.00	25.00	2.00	252.5412
1.00	15.00	25.00	2.00	251.4052
3.00	15.00	25.00	2.00	252.7441
5.00	15.00	25.00	2.00	255.2910
7.00	15.00	25.00	2.00	258.8449
9.00	15.00	25.00	2.00	263.1958
11.00	15.00	25.00	2.00	268.1482
13.00	15.00	25.00	2.00	273.5035
1.00	16.00	25.00	2.00	269.9267
3.00	16.00	25.00	2.00	271.4949
5.00	16.00	25.00	2.00	274.4329
7.00	16.00	25.00	2.00	278.4565
9.00	16.00	25.00	2.00	283.2945
11.00	16.00	25.00	2.00	288.7160
13.00	16.00	25.00	2.00	294.5041
1.00	17.00	25.00	2.00	288.3583
3.00	17.00	25.00	2.00	290.1846
5.00	17.00	25.00	2.00	293.5494
7.00	17.00	25.00	2.00	298.0691
9.00	17.00	25.00	2.00	303.4095
11.00	17.00	25.00	2.00	309.3084
13.00	17.00	25.00	2.00	315.5344
1.00	18.00	25.00	2.00	306.7150
3.00	18.00	25.00	2.00	308.8280
5.00	18.00	25.00	2.00	312.6511
7.00	18.00	25.00	2.00	317.6872
9.00	18.00	25.00	2.00	323.5398
11.00	18.00	25.00	2.00	329.9207
13.00	18.00	25.00	2.00	336.5876
1.00	19.00	25.00	2.00	325.0089
3.00	19.00	25.00	2.00	327.4369
5.00	19.00	25.00	2.00	331.7457
7.00	19.00	25.00	2.00	337.3129
9.00	19.00	25.00	2.00	343.6838
11.00	19.00	25.00	2.00	350.5490
13.00	19.00	25.00	2.00	357.6582
1.00	20.00	25.00	2.00	343.2499
3.00	20.00	25.00	2.00	346.0203
5.00	20.00	25.00	2.00	350.8382
7.00	20.00	25.00	2.00	356.9471
9.00	20.00	25.00	2.00	363.8393
11.00	20.00	25.00	2.00	371.1896
13.00	20.00	25.00	2.00	378.7423
1.00	3.00	30.00	2.00	24.8235
1.00	4.00	30.00	2.00	23.0344
3.00	5.00	30.00	2.00	58.2211
1.00	6.00	30.00	2.00	77.5611
3.00	6.00	30.00	2.00	78.2807
5.00	6.00	30.00	2.00	79.6737
1.00	7.00	30.00	2.00	99.2334
3.00	7.00	30.00	2.00	99.8154
5.00	7.00	30.00	2.00	100.9599
7.00	7.00	30.00	2.00	102.7569
1.00	8.00	30.00	2.00	121.3066
3.00	8.00	30.00	2.00	121.8148
5.00	8.00	30.00	2.00	122.8236
7.00	8.00	30.00	2.00	124.3189
1.00	9.00	30.00	2.00	143.2617
3.00	9.00	30.00	2.00	143.7436
5.00	9.00	30.00	2.00	144.7047
7.00	9.00	30.00	2.00	146.1400
9.00	9.00	30.00	2.00	148.0679
11.00	9.00	30.00	2.00	150.4136
1.00	10.00	30.00	2.00	164.9224
3.00	10.00	30.00	2.00	165.4130
5.00	10.00	30.00	2.00	166.3932
7.00	10.00	30.00	2.00	167.8606
9.00	10.00	30.00	2.00	169.8097
11.00	10.00	30.00	2.00	172.2596
1.00	11.00	30.00	2.00	186.2650
3.00	11.00	30.00	2.00	186.7921
5.00	11.00	30.00	2.00	187.8444
7.00	11.00	30.00	2.00	189.4175
9.00	11.00	30.00	2.00	191.5025
11.00	11.00	30.00	2.00	194.0831
1.00	12.00	30.00	2.00	207.3185
3.00	12.00	30.00	2.00	207.9059
5.00	12.00	30.00	2.00	209.0752
7.00	12.00	30.00	2.00	210.8155
9.00	12.00	30.00	2.00	213.1084
11.00	12.00	30.00	2.00	215.9266
13.00	12.00	30.00	2.00	219.2281
1.00	13.00	30.00	2.00	228.1244
3.00	13.00	30.00	2.00	228.7937
5.00	13.00	30.00	2.00	230.1204
7.00	13.00	30.00	2.00	232.0812
9.00	13.00	30.00	2.00	234.6424
11.00	13.00	30.00	2.00	237.7591
13.00	13.00	30.00	2.00	241.3717
1.00	14.00	30.00	2.00	248.7225
3.00	14.00	30.00	2.00	249.4946
5.00	14.00	30.00	2.00	251.0162
7.00	14.00	30.00	2.00	253.2452
9.00	14.00	30.00	2.00	256.1252
11.00	14.00	30.00	2.00	259.5888
13.00	14.00	30.00	2.00	263.5575
1.00	15.00	30.00	2.00	269.1473
3.00	15.00	30.00	2.00	270.0428
5.00	15.00	30.00	2.00	271.7949
7.00	15.00	30.00	2.00	274.3349
9.00	15.00	30.00	2.00	277.5762
11.00	15.00	30.00	2.00	281.4243
13.00	15.00	30.00	2.00	285.7787
1.00	16.00	30.00	2.00	289.4275
3.00	16.00	30.00	2.00	290.4669
5.00	16.00	30.00	2.00	292.4837
7.00	16.00	30.00	2.00	295.3729
9.00	16.00	30.00	2.00	299.0107
11.00	16.00	30.00	2.00	303.2718
13.00	16.00	30.00	2.00	308.0336
1.00	17.00	30.00	2.00	309.5865
3.00	17.00	30.00	2.00	310.7906
5.00	17.00	30.00	2.00	313.1048
7.00	17.00	30.00	2.00	316.3770
9.00	17.00	30.00	2.00	320.4397
11.00	17.00	30.00	2.00	325.1349
13.00	17.00	30.00	2.00	330.3187
1.00	18.00	30.00	2.00	329.6434
3.00	18.00	30.00	2.00	331.0332
5.00	18.00	30.00	2.00	333.6759
7.00	18.00	30.00	2.00	337.3607
9.00	18.00	30.00	2.00	341.8705
11.00	18.00	30.00	2.00	347.0147
13.00	18.00	30.00	2.00	352.6301
1.00	19.00	30.00	2.00	349.6138
3.00	19.00	30.00	2.00	351.2106
5.00	19.00	30.00	2.00	354.2110
7.00	19.00	30.00	2.00	358.3337
9.00	19.00	30.00	2.00	363.3077
11.00	19.00	30.00	2.00	368.9109
13.00	19.00	30.00	2.00	374.9638
1.00	20.00	30.00	2.00	369.5107
3.00	20.00	30.00	2.00	371.3357
5.00	20.00	30.00	2.00	374.7212
7.00	20.00	30.00	2.00	379.3027
